Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabe,Word Family,Meaning,Onset for first letter,
chronic,8085,16764,inveterate,-1,1,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,8085,17961,long-standing,5,1,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,8085,19706,unyielding,-1,1,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,8085,27893,abiding,-1,1,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,8085,27906,ceaseless,-1,1,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,8085,29773,ceaseless,-1,1,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,557,usual,2,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,2285,prolonged,5,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,3509,persistent,5,1,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,3768,continuous,4,1,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,4608,lasting,-1,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,5551,recurring,-1,1,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,5622,recurrent,-1,1,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,5928,unmitigated,-1,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,5974,enduring,-1,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,6596,perennial,-1,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,7023,protracted,-1,1,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,9264,ingrained,-1,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,10592,tenacious,-1,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,10637,inborn,-1,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,12508,settled,-1,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,13038,rooted,-1,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,13826,lifelong,6,1,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,14588,fixed,4,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,15122,incurable,6,1,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,15417,lingering,-1,1,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,16764,inveterate,-1,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,19706,unyielding,-1,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,25183,long-standing,5,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,25433,habitual,-1,1,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,27893,abiding,-1,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,29773,ceaseless,-1,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,31415,constant,4,1,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,31670,stubborn,4,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,32799,ineradicable,-1,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,33190,routine,3,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,33547,obstinate,-1,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,34029,deep-seated,-1,1,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,34030,inbred,-1,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,34194,confirmed,-1,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,34195,continual,5,1,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,35395,sustained,-1,1,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,35455,deep-rooted,-1,1,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,26856,35596,ever-present,-1,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,29863,557,usual,2,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,29863,2285,prolonged,5,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,29863,3509,persistent,5,1,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,29863,3768,continuous,4,1,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,29863,4608,lasting,-1,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,29863,5551,recurring,-1,1,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,29863,5622,recurrent,-1,1,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,29863,5928,unmitigated,-1,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,29863,5974,enduring,-1,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
chronic,29863,6596,perennial,-1,3,2,chronic,"{'Adjective': ['being long-lasting and recurrent or characterized by long suffering', 'of long duration', 'habitual']}",['chronic'],caronic;saronic;chronic
