Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabel,Word family,Meaning,Onset for first letter,onset for second letter
stale,6903,244,hard,2,3,1,None,"{'Verb': ['urinate, of cattle and horses'], 'Adjective': ['lacking freshness, palatability, or showing deterioration from age', 'lacking originality or spontaneity; no longer new']}",['stale'],scale;shale;whale;spale;stale;dwale;swale;twale
stale,6903,529,flat,3,3,1,None,"{'Verb': ['urinate, of cattle and horses'], 'Adjective': ['lacking freshness, palatability, or showing deterioration from age', 'lacking originality or spontaneity; no longer new']}",['stale'],scale;shale;whale;spale;stale;dwale;swale;twale
stale,6903,696,smelly,-1,1,1,None,"{'Verb': ['urinate, of cattle and horses'], 'Adjective': ['lacking freshness, palatability, or showing deterioration from age', 'lacking originality or spontaneity; no longer new']}",['stale'],scale;shale;whale;spale;stale;dwale;swale;twale
stale,6903,2246,rank,5,2,1,None,"{'Verb': ['urinate, of cattle and horses'], 'Adjective': ['lacking freshness, palatability, or showing deterioration from age', 'lacking originality or spontaneity; no longer new']}",['stale'],scale;shale;whale;spale;stale;dwale;swale;twale
stale,6903,3044,parched,-1,2,1,None,"{'Verb': ['urinate, of cattle and horses'], 'Adjective': ['lacking freshness, palatability, or showing deterioration from age', 'lacking originality or spontaneity; no longer new']}",['stale'],scale;shale;whale;spale;stale;dwale;swale;twale
stale,6903,3144,sour,3,1,1,None,"{'Verb': ['urinate, of cattle and horses'], 'Adjective': ['lacking freshness, palatability, or showing deterioration from age', 'lacking originality or spontaneity; no longer new']}",['stale'],scale;shale;whale;spale;stale;dwale;swale;twale
stale,6903,5578,tasteless,6,3,1,None,"{'Verb': ['urinate, of cattle and horses'], 'Adjective': ['lacking freshness, palatability, or showing deterioration from age', 'lacking originality or spontaneity; no longer new']}",['stale'],scale;shale;whale;spale;stale;dwale;swale;twale
stale,6903,7222,musty,-1,1,1,None,"{'Verb': ['urinate, of cattle and horses'], 'Adjective': ['lacking freshness, palatability, or showing deterioration from age', 'lacking originality or spontaneity; no longer new']}",['stale'],scale;shale;whale;spale;stale;dwale;swale;twale
stale,6903,9354,watery,-1,1,1,None,"{'Verb': ['urinate, of cattle and horses'], 'Adjective': ['lacking freshness, palatability, or showing deterioration from age', 'lacking originality or spontaneity; no longer new']}",['stale'],scale;shale;whale;spale;stale;dwale;swale;twale
stale,6903,11370,stagnant,-1,1,1,None,"{'Verb': ['urinate, of cattle and horses'], 'Adjective': ['lacking freshness, palatability, or showing deterioration from age', 'lacking originality or spontaneity; no longer new']}",['stale'],scale;shale;whale;spale;stale;dwale;swale;twale
stale,6903,16136,insipid,-1,3,1,None,"{'Verb': ['urinate, of cattle and horses'], 'Adjective': ['lacking freshness, palatability, or showing deterioration from age', 'lacking originality or spontaneity; no longer new']}",['stale'],scale;shale;whale;spale;stale;dwale;swale;twale
stale,6903,21957,malodorous,-1,3,1,None,"{'Verb': ['urinate, of cattle and horses'], 'Adjective': ['lacking freshness, palatability, or showing deterioration from age', 'lacking originality or spontaneity; no longer new']}",['stale'],scale;shale;whale;spale;stale;dwale;swale;twale
stale,6903,22364,fetid,-1,3,1,None,"{'Verb': ['urinate, of cattle and horses'], 'Adjective': ['lacking freshness, palatability, or showing deterioration from age', 'lacking originality or spontaneity; no longer new']}",['stale'],scale;shale;whale;spale;stale;dwale;swale;twale
stale,6903,28258,reeking,-1,2,1,None,"{'Verb': ['urinate, of cattle and horses'], 'Adjective': ['lacking freshness, palatability, or showing deterioration from age', 'lacking originality or spontaneity; no longer new']}",['stale'],scale;shale;whale;spale;stale;dwale;swale;twale
stale,6903,31692,faded,-1,2,1,None,"{'Verb': ['urinate, of cattle and horses'], 'Adjective': ['lacking freshness, palatability, or showing deterioration from age', 'lacking originality or spontaneity; no longer new']}",['stale'],scale;shale;whale;spale;stale;dwale;swale;twale
stale,6903,31763,weak,3,3,1,None,"{'Verb': ['urinate, of cattle and horses'], 'Adjective': ['lacking freshness, palatability, or showing deterioration from age', 'lacking originality or spontaneity; no longer new']}",['stale'],scale;shale;whale;spale;stale;dwale;swale;twale
stale,6903,31939,dry,2,2,1,None,"{'Verb': ['urinate, of cattle and horses'], 'Adjective': ['lacking freshness, palatability, or showing deterioration from age', 'lacking originality or spontaneity; no longer new']}",['stale'],scale;shale;whale;spale;stale;dwale;swale;twale
stale,6903,31987,stinking,-1,2,1,None,"{'Verb': ['urinate, of cattle and horses'], 'Adjective': ['lacking freshness, palatability, or showing deterioration from age', 'lacking originality or spontaneity; no longer new']}",['stale'],scale;shale;whale;spale;stale;dwale;swale;twale
stale,6903,32600,spoiled,-1,2,1,None,"{'Verb': ['urinate, of cattle and horses'], 'Adjective': ['lacking freshness, palatability, or showing deterioration from age', 'lacking originality or spontaneity; no longer new']}",['stale'],scale;shale;whale;spale;stale;dwale;swale;twale
stale,6903,34262,fusty,-1,3,1,None,"{'Verb': ['urinate, of cattle and horses'], 'Adjective': ['lacking freshness, palatability, or showing deterioration from age', 'lacking originality or spontaneity; no longer new']}",['stale'],scale;shale;whale;spale;stale;dwale;swale;twale
stale,6903,34263,noisome,-1,3,1,None,"{'Verb': ['urinate, of cattle and horses'], 'Adjective': ['lacking freshness, palatability, or showing deterioration from age', 'lacking originality or spontaneity; no longer new']}",['stale'],scale;shale;whale;spale;stale;dwale;swale;twale
detain,3208,292,ice,1,2,2,None,"{'Verb': ['deprive of freedom; take into confinement', 'stop or halt', 'cause to be slowed down or delayed']}","['detain', 'retain']",detain;retain
detain,3208,654,check,2,2,2,None,"{'Verb': ['deprive of freedom; take into confinement', 'stop or halt', 'cause to be slowed down or delayed']}","['detain', 'retain']",detain;retain
detain,3208,1556,delay,2,1,2,None,"{'Verb': ['deprive of freedom; take into confinement', 'stop or halt', 'cause to be slowed down or delayed']}","['detain', 'retain']",detain;retain
detain,3208,1983,reserve,3,2,2,None,"{'Verb': ['deprive of freedom; take into confinement', 'stop or halt', 'cause to be slowed down or delayed']}","['detain', 'retain']",detain;retain
detain,3208,2665,hinder,6,2,2,None,"{'Verb': ['deprive of freedom; take into confinement', 'stop or halt', 'cause to be slowed down or delayed']}","['detain', 'retain']",detain;retain
detain,3208,5459,restrain,5,2,2,None,"{'Verb': ['deprive of freedom; take into confinement', 'stop or halt', 'cause to be slowed down or delayed']}","['detain', 'retain']",detain;retain
detain,3208,5925,withhold,-1,2,2,None,"{'Verb': ['deprive of freedom; take into confinement', 'stop or halt', 'cause to be slowed down or delayed']}","['detain', 'retain']",detain;retain
detain,3208,6045,retard,-1,2,2,None,"{'Verb': ['deprive of freedom; take into confinement', 'stop or halt', 'cause to be slowed down or delayed']}","['detain', 'retain']",detain;retain
detain,3208,8563,inhibit,5,2,2,None,"{'Verb': ['deprive of freedom; take into confinement', 'stop or halt', 'cause to be slowed down or delayed']}","['detain', 'retain']",detain;retain
detain,3208,9418,intern,-1,2,2,None,"{'Verb': ['deprive of freedom; take into confinement', 'stop or halt', 'cause to be slowed down or delayed']}","['detain', 'retain']",detain;retain
detain,3208,11065,apprehend,-1,1,2,None,"{'Verb': ['deprive of freedom; take into confinement', 'stop or halt', 'cause to be slowed down or delayed']}","['detain', 'retain']",detain;retain
detain,3208,11636,mire,-1,2,2,None,"{'Verb': ['deprive of freedom; take into confinement', 'stop or halt', 'cause to be slowed down or delayed']}","['detain', 'retain']",detain;retain
detain,3208,13287,nab,-1,2,2,None,"{'Verb': ['deprive of freedom; take into confinement', 'stop or halt', 'cause to be slowed down or delayed']}","['detain', 'retain']",detain;retain
detain,3208,13418,constrain,6,2,2,None,"{'Verb': ['deprive of freedom; take into confinement', 'stop or halt', 'cause to be slowed down or delayed']}","['detain', 'retain']",detain;retain
detain,3208,17666,decelerate,-1,2,2,None,"{'Verb': ['deprive of freedom; take into confinement', 'stop or halt', 'cause to be slowed down or delayed']}","['detain', 'retain']",detain;retain
detain,3208,18317,impede,-1,2,2,None,"{'Verb': ['deprive of freedom; take into confinement', 'stop or halt', 'cause to be slowed down or delayed']}","['detain', 'retain']",detain;retain
detain,3208,31774,send up,-1,3,2,None,"{'Verb': ['deprive of freedom; take into confinement', 'stop or halt', 'cause to be slowed down or delayed']}","['detain', 'retain']",detain;retain
detain,3208,32192,pinch,-1,2,2,None,"{'Verb': ['deprive of freedom; take into confinement', 'stop or halt', 'cause to be slowed down or delayed']}","['detain', 'retain']",detain;retain
detain,3208,32687,bust,-1,2,2,None,"{'Verb': ['deprive of freedom; take into confinement', 'stop or halt', 'cause to be slowed down or delayed']}","['detain', 'retain']",detain;retain
detain,3208,33286,confine,6,1,2,None,"{'Verb': ['deprive of freedom; take into confinement', 'stop or halt', 'cause to be slowed down or delayed']}","['detain', 'retain']",detain;retain
detain,3208,33877,jail,3,1,2,None,"{'Verb': ['deprive of freedom; take into confinement', 'stop or halt', 'cause to be slowed down or delayed']}","['detain', 'retain']",detain;retain
detain,3208,34520,pick up,-1,3,2,None,"{'Verb': ['deprive of freedom; take into confinement', 'stop or halt', 'cause to be slowed down or delayed']}","['detain', 'retain']",detain;retain
detain,3208,36106,run in,-1,3,2,None,"{'Verb': ['deprive of freedom; take into confinement', 'stop or halt', 'cause to be slowed down or delayed']}","['detain', 'retain']",detain;retain
tin,1006,41,can,1,2,1,None,"{'Noun': ['a silvery malleable metallic element that resists corrosion; used in many alloys and to coat other metals to prevent corrosion; obtained chiefly from cassiterite where it occurs as tin oxide', 'a vessel (box, can, pan, etc.', 'metal container for storing dry foods such as tea or flour', 'airtight sealed metal container for food or drink or paint etc.'], 'Verb': ['plate with tin', 'preserve in a can or tin', 'prepare (a metal']}","['bin', 'din', 'fin', 'gin', 'hin', 'kin', 'lin', 'min', 'pin', 'sin', 'tin', 'win', 'yin']",ban;can;dan;ean;fan;gan;han;kan;lan;man;nan;pan;ran;san;tan;van;wan;yan;ben;den;fen;gen;hen;ken;men;pen;sen;ten;wen;yen;bin;din;fin;gin;hin;kin;lin;min;pin;sin;tin;win;yin;bon;con;don;eon;gon;ion;kon;mon;non;pon;son;ton;won;yon;bun;dun;fun;gun;mun;nun;pun;run;sun;tun;wun;gyn;wyn
tin,1006,62,box,1,3,1,None,"{'Noun': ['a silvery malleable metallic element that resists corrosion; used in many alloys and to coat other metals to prevent corrosion; obtained chiefly from cassiterite where it occurs as tin oxide', 'a vessel (box, can, pan, etc.', 'metal container for storing dry foods such as tea or flour', 'airtight sealed metal container for food or drink or paint etc.'], 'Verb': ['plate with tin', 'preserve in a can or tin', 'prepare (a metal']}","['bin', 'din', 'fin', 'gin', 'hin', 'kin', 'lin', 'min', 'pin', 'sin', 'tin', 'win', 'yin']",ban;can;dan;ean;fan;gan;han;kan;lan;man;nan;pan;ran;san;tan;van;wan;yan;ben;den;fen;gen;hen;ken;men;pen;sen;ten;wen;yen;bin;din;fin;gin;hin;kin;lin;min;pin;sin;tin;win;yin;bon;con;don;eon;gon;ion;kon;mon;non;pon;son;ton;won;yon;bun;dun;fun;gun;mun;nun;pun;run;sun;tun;wun;gyn;wyn
tin,1006,200,sack,5,2,1,None,"{'Noun': ['a silvery malleable metallic element that resists corrosion; used in many alloys and to coat other metals to prevent corrosion; obtained chiefly from cassiterite where it occurs as tin oxide', 'a vessel (box, can, pan, etc.', 'metal container for storing dry foods such as tea or flour', 'airtight sealed metal container for food or drink or paint etc.'], 'Verb': ['plate with tin', 'preserve in a can or tin', 'prepare (a metal']}","['bin', 'din', 'fin', 'gin', 'hin', 'kin', 'lin', 'min', 'pin', 'sin', 'tin', 'win', 'yin']",ban;can;dan;ean;fan;gan;han;kan;lan;man;nan;pan;ran;san;tan;van;wan;yan;ben;den;fen;gen;hen;ken;men;pen;sen;ten;wen;yen;bin;din;fin;gin;hin;kin;lin;min;pin;sin;tin;win;yin;bon;con;don;eon;gon;ion;kon;mon;non;pon;son;ton;won;yon;bun;dun;fun;gun;mun;nun;pun;run;sun;tun;wun;gyn;wyn
